"DOCUMENT_ID","TITLE","DOCUMENT_TYPE","DEPARTMENT","CREATED_AT","UPDATED_AT","VERSION","CHUNKED_CONTENT","CHUNK_INDEX"
"DOC027","危機管理マニュアル","マニュアル","総務部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","3.0","■ 災害対応

1. 地震発生時の対応
   [発生直後]
   - お客様の安全確保（避難誘導）
   - 従業員の安否確認
   - 建物・設備の被害状況確認
   - 火災等二次災害の防止措置

   [初動対応（1時間以内）]
   - 本部への状況報告
   - ライフライン・設備の安全確認
   - 帰宅困難者対応の準備
   - 近隣地域の被害状況確認

   [緊急対応（当日）]
   - 店舗の営業継続判断
   - 食料・飲料水の提供体制確立（自治体要請時）
   - 従業員の帰宅・残留判断
   - 建物の応急危険度判定依頼","2"
"DOC027","危機管理マニュアル","マニュアル","総務部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","3.0","[復旧対応]
   - 店舗復旧計画の策定
   - 商品・物流の確保
   - 営業再開判断と告知
   - 被災従業員の支援

2. 台風・水害時の対応
   [警報発令時]
   - 気象情報の継続的確認
   - 店舗周辺の浸水リスク確認
   - 早期閉店の判断と準備
   - 商品・設備の高所移動

   [発生時]
   - 従業員・お客様の安全確保
   - 浸水防止対策の実施
   - 電気系統の安全確保
   - 避難経路の確保","3"
"DOC027","危機管理マニュアル","マニュアル","総務部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","3.0","[復旧時]
   - 浸水後の衛生管理（消毒等）
   - 汚染商品の適切な廃棄
   - 設備の点検と復旧
   - 保険会社への連絡と対応

3. 大雪・寒波時の対応
   - 従業員の通勤手段確保
   - 除雪体制の確立
   - 凍結防止対策
   - 暖房設備の点検・確保

■ 事故対応

1. 店舗内事故発生時
   - 負傷者の応急処置
   - 救急車の要請判断
   - 事故状況の記録
   - 本部への報告
   - 保険会社への連絡","4"
"DOC027","危機管理マニュアル","マニュアル","総務部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","3.0","2. 食中毒疑い発生時
   - 該当商品の販売中止
   - 保健所への報告
   - 顧客情報・喫食状況の確認
   - 検体の確保
   - 公表対応の準備

3. 火災発生時
   - 初期消火活動
   - お客様避難誘導
   - 消防署への通報
   - 延焼防止措置
   - 二次避難場所の確保

4. 設備事故時
   - 該当設備の使用中止
   - 立入禁止措置
   - 代替手段の確保
   - 修理業者への連絡

■ 商品関連危機対応","5"
"DOC027","危機管理マニュアル","マニュアル","総務部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","3.0","■ 商品関連危機対応

1. 異物混入発生時
   - 該当商品の販売中止
   - 同一ロット商品の撤去
   - 製造元との連携
   - 調査体制の確立
   - 顧客対応方針の決定

2. 商品回収発生時
   - 回収情報の店内告知
   - 返品対応体制の確立
   - 回収商品の隔離保管
   - 代替商品の案内
   - 回収率の管理

3. 表示不適切発覚時
   - 該当商品の販売中止
   - 適正表示への修正
   - お客様への説明準備
   - 類似商品の点検
   - 再発防止策の策定","6"
"DOC027","危機管理マニュアル","マニュアル","総務部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","3.0","4. 健康被害報告時
   - 顧客情報の確認
   - 医療機関との連携
   - 行政機関への報告
   - 因果関係調査の実施
   - 補償対応の検討

■ 防犯・防災対策

1. 店舗防犯対策
   - 防犯カメラの設置と運用
   - 死角の削減措置
   - 現金管理の徹底
   - 不審者対応手順
   - 閉店時セキュリティ確認

2. 強盗・脅迫発生時
   - 従業員・顧客の安全確保最優先
   - 冷静な状況判断
   - 警察への通報
   - 犯人特徴の記憶
   - 事後の心理ケア","7"
"DOC027","危機管理マニュアル","マニュアル","総務部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","3.0","3. 不審物発見時
   - 不用意に触れない
   - 周辺の立入禁止措置
   - 警察への通報
   - お客様への適切な説明
   - 店長・本部への報告

4. 不審電話対応
   - 通報内容の詳細記録
   - 発信者情報の確認（可能な範囲）
   - 警察への相談
   - 同様事例の有無確認
   - 対応方針の検討

■ その他の危機対応

1. 情報漏洩発生時
   - 被害状況の特定
   - システム切り離し等の応急処置
   - 社内報告と公表判断
   - 専門家チームによる調査
   - 再発防止策の策定","8"
"DOC027","危機管理マニュアル","マニュアル","総務部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","3.0","2. 風評被害発生時
   - 事実関係の迅速な確認
   - 正確な情報の公表
   - 問い合わせ対応体制の強化
   - SNS等のモニタリング
   - 法的対応の検討

3. 従業員不祥事発生時
   - 事実確認と記録
   - 関係部署への連絡
   - 対外対応方針の決定
   - 再発防止策の検討
   - コンプライアンス教育の強化

4. マスコミ対応
   - 広報担当窓口一本化
   - 事実に基づく誠実な対応
   - 公表内容の事前準備
   - 従業員への取材対応指示
   - 記者会見実施の判断","9"
"DOC027","危機管理マニュアル","マニュアル","総務部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","3.0","※ 本マニュアルは2024年5月改訂版です。
各店舗では年2回以上の危機管理訓練を実施し、本マニュアルの実効性を
高めてください。不明点や改善提案は総務部危機管理チームまでお寄せください。","10"
"DOC028","ポイントカード制度運用マニュアル","マニュアル","マーケティング部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.1","【スノーリテール ポイントカード制度運用マニュアル】

■ ポイントカード制度の基本

スノーポイントカードは、お客様の来店頻度向上と購買促進を目的とした
顧客ロイヤルティプログラムです。本マニュアルに従い、正確で一貫性のある
運用を行うことで、お客様満足度の向上と店舗売上の拡大を目指します。

■ カード発行・登録手続き

1. カード発行条件
   - 13歳以上の方（未成年は保護者の同意が必要）
   - 入会費・年会費は無料
   - 1人につき1枚のカード発行
   - 法人名義での発行も可能","0"
"DOC028","ポイントカード制度運用マニュアル","マニュアル","マーケティング部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.1","2. 申込受付手順
   - 申込書への必要事項記入依頼
   - 個人情報利用目的の説明
   - 本人確認（免許証等）の実施
   - 申込書内容の確認

3. カード発行手順
   - 申込書内容のシステム登録
   - カード番号と会員情報の紐付け
   - 仮カードの即時発行
   - 本カード到着案内（約2週間後）

4. 注意事項の説明
   - ポイント有効期限（最終利用日から1年）
   - 紛失・盗難時の対応方法
   - 個人情報変更手続き
   - 特典・キャンペーン案内の受取設定

■ ポイント付与ルール","1"
"DOC028","ポイントカード制度運用マニュアル","マニュアル","マーケティング部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.1","■ ポイント付与ルール

1. 基本ポイント
   - 税抜100円につき1ポイント
   - 小数点以下切り捨て
   - 当日中なら複数回の買い物でもポイント合算可能
   - 現金、クレジットカード、電子マネー支払いに適用

2. ボーナスポイント
   - 誕生月は基本ポイント2倍
   - 毎月5・15・25日はポイント2倍デー
   - 新商品購入でボーナスポイント
   - 対象商品購入でポイントアップ（プロモーションによる）","2"
"DOC028","ポイントカード制度運用マニュアル","マニュアル","マーケティング部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.1","3. ポイント対象外
   - タバコ、商品券、宅配料金
   - 自治体指定ゴミ袋
   - 切手・はがき・収入印紙
   - 店舗内テナントでの購買（提携店除く）

4. ポイント付与上限
   - 1度の会計で最大5,000ポイントまで
   - 月間付与上限は30,000ポイント
   - キャンペーンポイントは別枠で付与

■ ポイント利用手続き

1. ポイント利用条件
   - 100ポイント以上から利用可能
   - 1ポイント＝1円として利用可能
   - 一部対象外商品あり（基本的にポイント付与対象外と同じ）
   - 1度の会計で最大10,000ポイントまで利用可能","3"
"DOC028","ポイントカード制度運用マニュアル","マニュアル","マーケティング部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.1","2. レジでの利用手順
   - 会計前にポイント利用意思確認
   - 利用ポイント数の確認
   - ポイントカード読み取り
   - 利用ポイント分を値引き処理

3. ポイント残高確認方法
   - レジでの残高照会
   - 購入時レシートでの確認
   - 店内設置の専用端末
   - スマートフォンアプリ

4. ポイント交換オプション
   - 商品引換（専用商品カタログ）
   - 電子マネーへの交換
   - 提携ポイントへの移行
   - 地域貢献寄付プログラム

■ 特別会員ステージ制度","4"
"DOC028","ポイントカード制度運用マニュアル","マニュアル","マーケティング部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.1","■ 特別会員ステージ制度

1. ステージ区分
   - レギュラー会員：入会時の基本ステージ
   - シルバー会員：年間獲得ポイント10,000ポイント以上
   - ゴールド会員：年間獲得ポイント30,000ポイント以上
   - プラチナ会員：年間獲得ポイント50,000ポイント以上

2. ステージ特典
   - シルバー：基本ポイント1.1倍、会員限定セール案内
   - ゴールド：基本ポイント1.2倍、会員優待価格、専用レジ
   - プラチナ：基本ポイント1.3倍、専用駐車場、配送料無料","5"
"DOC028","ポイントカード制度運用マニュアル","マニュアル","マーケティング部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.1","3. ステージ判定
   - 毎年4月1日に前年度の獲得ポイントで判定
   - 翌年3月末までステージ有効
   - 途中でのステージアップなし（年1回判定）
   - ダウングレードは1ステージまで（急激な下落防止）

4. ステージ案内
   - ステージ到達時の案内メール送信
   - ステージ別専用カード発行
   - アプリ上でのステージ表示
   - 年間獲得ポイント状況の定期案内

■ カード紛失・再発行","6"
"DOC028","ポイントカード制度運用マニュアル","マニュアル","マーケティング部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.1","■ カード紛失・再発行

1. 紛失・盗難時の対応
   - 店舗またはコールセンターへの届出
   - 届出受付後の利用停止処理
   - 不正利用には責任を負わない旨の説明
   - 警察への届出推奨（盗難時）

2. 再発行手順
   - 本人確認書類の提示
   - 再発行申請書の記入
   - 再発行手数料300円（税込）徴収
   - 仮カードの即時発行

3. ポイントの引継ぎ
   - 届出時点のポイント残高を引継ぎ
   - 届出前の不正利用ポイントは原則補償対象外
   - ポイント履歴は最大3ヶ月前まで復元
   - 再発行後2週間は高額ポイント利用制限","7"
"DOC028","ポイントカード制度運用マニュアル","マニュアル","マーケティング部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.1","4. カード破損時の対応
   - 破損カードの持参確認
   - 無償での再発行対応
   - 原則即日発行（店舗対応）
   - ポイント残高は全て引継ぎ

■ アプリ連携サービス

1. スマートフォンアプリ機能
   - バーチャルカード表示
   - ポイント残高・履歴確認
   - クーポン配信・保存
   - お買い得情報の通知

2. アプリ登録手順
   - アプリダウンロード案内
   - カード番号・パスワード入力
   - 本人確認（SMS認証）
   - プッシュ通知設定の案内","8"
"DOC028","ポイントカード制度運用マニュアル","マニュアル","マーケティング部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.1","3. オンラインショップ連携
   - オンラインショップでのポイント付与・利用
   - アプリからの直接ショップ遷移
   - ネットスーパー注文機能
   - お気に入り商品登録

4. その他の便利機能
   - デジタルレシート保存
   - 購入商品の栄養成分分析
   - 来店ポイントチェックイン
   - クックパッド連携レシピ提案

■ 店舗スタッフ向け対応ポイント

1. カード忘れ時の対応
   - 電話番号による会員検索
   - アプリでのバーチャルカード提示
   - 運転免許証等による本人確認
   - 事後ポイント付与の案内（レシートから7日以内）","9"
"DOC028","ポイントカード制度運用マニュアル","マニュアル","マーケティング部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.1","2. ポイント付与トラブル対応
   - システム障害時の手動ポイント付与方法
   - ポイント計算間違い時の対応
   - 後日付与の申請受付手順
   - エラーコード別の対処法

3. お客様からの質問対応
   - ポイント制度の説明資料の活用
   - キャンペーン適用条件の明確な説明
   - よくある質問集の確認
   - 対応困難時のスーパーバイザー呼び出し

4. 不正利用の防止
   - なりすまし利用の確認方法
   - 不自然な大量ポイント利用時の確認
   - ポイント不正取得の兆候と対応
   - 不審な行動の報告手順","10"
"DOC028","ポイントカード制度運用マニュアル","マニュアル","マーケティング部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.1","※ 本マニュアルは2024年4月改訂版です。
キャンペーン内容や制度変更がある場合は、本部からの通達を優先してください。
ポイントカードに関するお客様からの苦情やお問い合わせは、親切・丁寧に対応し、
解決が難しい場合はカスタマーサービス部門に取り次いでください。","11"
"DOC026","顧客データ管理ガイドライン","ガイドライン","情報セキュリティ部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.0","【スノーリテール 顧客データ管理ガイドライン】

■ 基本方針

スノーリテールでは、お客様からお預かりした個人情報を適切に保護・管理し、
お客様との信頼関係を維持することを最優先事項とします。
本ガイドラインは、個人情報保護法および関連法令を遵守し、顧客データの
収集・管理・利用に関する基準を定めるものです。

■ 顧客データの収集

1. 収集の原則
   - 収集目的を明確にした上で必要最小限の情報のみ収集
   - 事前に利用目的を明示し、同意を得てから収集
   - 不正な手段による収集の禁止
   - センシティブ情報の収集制限","0"
"DOC026","顧客データ管理ガイドライン","ガイドライン","情報セキュリティ部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.0","2. 収集方法と対象情報
   - 会員登録時：氏名、住所、電話番号、メールアドレス、生年月日
   - 購入履歴：商品名、購入日時、金額、購入店舗
   - アンケート：嗜好、満足度、要望事項
   - アプリ利用：位置情報（同意を得た場合のみ）

3. 同意取得の方法
   - 紙面での会員登録：同意欄へのチェックと署名
   - Webサイト・アプリ：同意ボタンのクリック
   - 更新時：変更点を明示した上での再同意
   - 同意撤回手続きの明示","1"
"DOC026","顧客データ管理ガイドライン","ガイドライン","情報セキュリティ部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.0","4. 収集時の説明事項
   - 収集する情報の種類と範囲
   - 情報の利用目的と方法
   - 第三者提供の有無と範囲
   - 保管期間と廃棄方法
   - 問い合わせ・訂正・削除の方法

■ 顧客データの管理

1. データ保管の基本原則
   - アクセス制限の実施
   - データの暗号化
   - バックアップの定期実施
   - 保管期間の設定と期間経過後の廃棄

2. セキュリティ対策
   - 社内システムのセキュリティ強化
   - 定期的なセキュリティ監査
   - ウイルス対策ソフトの導入と更新
   - 不正アクセス検知システムの運用","2"
"DOC026","顧客データ管理ガイドライン","ガイドライン","情報セキュリティ部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.0","3. 従業員の管理体制
   - アクセス権限の適切な付与
   - パスワード管理の徹底
   - 定期的な教育研修
   - 退職者のアカウント即時停止

4. 物理的セキュリティ
   - サーバールームの入退室管理
   - 監視カメラの設置
   - 紙媒体データの施錠保管
   - クリアデスクポリシーの徹底

■ 顧客データの利用

1. 利用目的の限定
   - マーケティング分析
   - 顧客サービスの向上
   - DM・メールマガジンの送付
   - 新商品・サービス開発のための統計処理","3"
"DOC026","顧客データ管理ガイドライン","ガイドライン","情報セキュリティ部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.0","2. 部門別利用制限
   - マーケティング部門：分析目的で匿名化データアクセス可
   - 店舗運営部門：対面サービス向上目的で限定的アクセス可
   - 商品開発部門：統計処理済みデータのみアクセス可
   - システム部門：保守目的のみのアクセス権限

3. データ分析のルール
   - 原則として匿名化または仮名化処理後に分析
   - 個人を特定できる形での分析は厳格な承認制
   - 分析結果の社内共有方法の制限
   - 外部委託時の監督義務","4"
"DOC026","顧客データ管理ガイドライン","ガイドライン","情報セキュリティ部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.0","4. マーケティング利用の制限
   - オプトアウト制度の導入と周知
   - 配信頻度の適正管理
   - ターゲティング広告利用時の透明性確保
   - 子供向けマーケティングの特別制限

■ 第三者提供の制限

1. 第三者提供の原則
   - 原則として顧客データの第三者提供を禁止
   - 例外的に提供する場合は事前の同意取得が必須
   - 法令に基づく提供の場合の手続き明確化
   - 提供記録の保持","5"
"DOC026","顧客データ管理ガイドライン","ガイドライン","情報セキュリティ部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.0","2. グループ会社間の共有
   - 共同利用の範囲と目的の明確化
   - 共同利用する場合の責任所在の明確化
   - お客様への共同利用に関する通知
   - 共有データの管理責任

3. 業務委託先の管理
   - 委託先の選定基準
   - 秘密保持契約の締結
   - 委託先の監督方法
   - 再委託の制限と管理

4. 海外移転の制限
   - 原則として顧客データの海外移転を禁止
   - 例外的に移転する場合のセーフガード措置
   - 移転先国のデータ保護水準の評価
   - お客様への説明と同意取得

■ 顧客の権利対応","6"
"DOC026","顧客データ管理ガイドライン","ガイドライン","情報セキュリティ部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.0","■ 顧客の権利対応

1. 開示請求への対応
   - 開示請求の受付窓口と手続き
   - 本人確認方法
   - 開示方法と期限
   - 開示手数料の取扱い

2. 訂正・削除請求への対応
   - 訂正・削除請求の受付と手続き
   - 訂正・削除の範囲と例外
   - 処理結果の通知方法
   - 履歴の保持ポリシー

3. 利用停止請求への対応
   - マーケティング利用の停止手続き
   - 停止の確認と通知
   - 部分的停止の選択肢提供
   - 再開手続きの明確化","7"
"DOC026","顧客データ管理ガイドライン","ガイドライン","情報セキュリティ部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.0","4. 苦情・相談への対応
   - 苦情受付窓口の設置
   - 対応手順と期限設定
   - 再発防止策の策定
   - 改善報告の実施

■ インシデント対応

1. インシデント発生時の初動対応
   - 発見者の報告義務
   - 情報セキュリティ責任者への即時報告
   - 被害拡大防止策の実施
   - 証拠の保全

2. 調査と評価
   - 原因調査の実施
   - 影響範囲の特定
   - 被害レベルの評価
   - 再発防止策の検討

3. 報告と通知
   - 監督官庁への報告
   - 影響を受けるお客様への通知
   - 公表の判断と方法
   - 経営層への報告","8"
"DOC026","顧客データ管理ガイドライン","ガイドライン","情報セキュリティ部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.0","4. 復旧と再発防止
   - システム・データの復旧手順
   - 業務再開の判断基準
   - 再発防止策の実施と検証
   - 定期的な訓練の実施

※ 本ガイドラインは2024年5月改訂版です。個人情報保護法の改正や社内規定の
変更に応じて定期的に見直しを行います。本ガイドラインに関する疑問は
情報セキュリティ部までお問い合わせください。","9"
"DOC014","商品陳列基準","基準書","店舗運営部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.2","【スノーリテール 商品陳列基準】

■ 基本的な陳列の考え方

スノーリテールの商品陳列は「見やすさ」「取りやすさ」「鮮度感」の3つを
重視します。お客様の購買動線と視線の動きを考慮し、商品の魅力を最大限に
引き出す陳列を心がけましょう。

■ 部門別陳列基準

1. 青果部門
   - 色彩バランスを考慮（緑黄赤紫など）した陳列
   - 季節商品は入口から見える位置に配置
   - 重い商品（スイカ、かぼちゃなど）は下段に配置
   - 葉物野菜は30度の角度で立てて陳列
   - PB「スノーフレッシュ」は専用コーナーを設置
   - 陳列量の目安：商品ごとに通常在庫の2倍を用意","0"
"DOC014","商品陳列基準","基準書","店舗運営部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.2","2. 精肉部門
   - 赤身肉→白身肉→加工品の順に配置
   - 値頃感のある商品は目線の高さに配置
   - 高額商品は視認性の高い場所に少量陳列
   - パック肉は陳列皿を使用し、2段以下に制限
   - 特売商品は専用コーナーを設置
   - PB「スノーセレクト」は独立コーナーで展開

3. 鮮魚部門
   - 白身魚→青魚→貝類→調理済商品の順に配置
   - 氷の上には切り身商品を優先的に配置
   - 活魚コーナーは通路から見えるよう配置
   - パック商品は傾斜をつけて陳列
   - 刺身商品は専用照明を使用","1"
"DOC014","商品陳列基準","基準書","店舗運営部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.2","4. 日配部門
   - 豆腐・納豆→乳製品→惣菜の順に配置
   - 値札・POPは商品の上部に設置
   - 賞味期限の近い商品を手前に配置
   - 大豆アレルギー対応商品は専用コーナーを設置
   - 陳列高さは最大180cmまでとし、上段は軽量商品

5. 加工食品部門
   - カテゴリー別にブロック陳列
   - NB商品とPB商品を交互に配置
   - 特売商品は通路正面に配置
   - 関連商品を隣接させる（例：パスタとソース）
   - 陳列棚はすき間なく整然と並べる","2"
"DOC014","商品陳列基準","基準書","店舗運営部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.2","6. 菓子・飲料部門
   - 大型PETボトルは下段に配置
   - 子供向け商品は子供目線の高さに配置
   - 季節商品・イベント商品は独立コーナーで展開
   - 新商品コーナーは入口から見える位置に設置

■ 陳列作業のポイント

1. フェイシング（正面の数）
   - 定番商品：3〜5フェイス
   - 売れ筋商品：5〜8フェイス
   - 新商品：2〜3フェイス
   - 特売商品：8フェイス以上

2. フェイスアップ（商品を手前に寄せる）
   - 開店前、昼、夕方の1日3回実施
   - 欠品がある場合は隣接商品でスペースを埋める
   - 空き棚は作らない","3"
"DOC014","商品陳列基準","基準書","店舗運営部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.2","3. 品出し作業
   - 先入れ先出しを徹底
   - 賞味期限・消費期限チェックを確実に
   - 箱や包装紙は売場に放置しない
   - 重いものは台車を使用し、安全に作業

4. POP・プライスカード
   - 商品と価格が一目でわかるよう設置
   - 特売商品は赤POPを使用
   - PB商品は専用POPを使用
   - 手書きPOPは店長承認後に使用

■ 売場チェックリスト

1. 開店前チェック
   - 欠品はないか
   - 商品の鮮度・品質に問題はないか
   - 価格表示は正確か
   - 特売商品の在庫は十分か","4"
"DOC014","商品陳列基準","基準書","店舗運営部","2025-03-01 17:00:00.000","2025-03-01 17:00:00.000","2.2","2. 営業中チェック（2時間ごと）
   - 陳列の乱れはないか
   - 売れ筋商品の在庫は十分か
   - 汚れやこぼれはないか
   - 温度管理は適切か

※ 本基準は2024年1月改訂版です。季節や販促計画に応じて、店長判断で一部変更可能です。
ただし、食品表示や鮮度管理に関する基準は必ず遵守してください。","5"
